Sindicato,Convenção,Título da Cláusula,Resumo,Cláusula Completa
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA VIGÉSIMA QUINTA - ESTABILIDADE DO ACIDENTADO,"Ao empregado que sofreu acidente de trabalho, mediante comunicação da CAT, fica assegurada a estabilidade de 12 (doze) meses no emprego, na forma do...","Ao empregado que sofreu acidente de trabalho, mediante comunicação da CAT, fica assegurada a estabilidade de 12 (doze) meses no emprego, na forma
do art. 118, da Lei nº. 8213/91 e sua alteração.
Parágrafo Único: Os acidentes de trajeto devem ser comprovados mediante boletim de ocorrência, prontuários de atendimento médico hospitalar ou outro
documento hábil a tal mister.
ESTABILIDADE APOSENTADORIA"
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA VIGÉSIMA SEXTA - ESTABILIDADE AO APOSENTADO,Os empregados que comprovarem até a data do desligamento estar a 12 (doze) meses da aquisição do direito à aposentadoria por tempo de serviço ou...,"Os empregados que comprovarem até a data do desligamento estar a 12 (doze) meses da aquisição do direito à aposentadoria por tempo de serviço ou
idade e desde que o seu contrato de trabalho na mesma empresa tenha pelo menos 05 (cinco) anos de duração, adquirirão estabilidade no emprego, à
exceção da ocorrência de justa causa, na forma da lei.
Paragrafo Primeiro: É obrigatória a apresentação do CNIS (Cadastro Nacional Informações Sociais – Extrato Previdenciário) que comprova o tempo de
contribuição. Deve ainda ser observada a idade mínima vigente no momento do requerimento. Caso não se verifique a observância concomitante de todos
os requisitos no prazo estabelecido no caput, o empregador se desobriga do ônus da concessão do benefício.
Parágrafo Segundo: Aposentado o empregado, qualquer que seja a espécie (especial, proporcional, tempo de serviço, idade), caso seja despedido pela
empresa, esta deverá pagar a multa do FGTS relativamente a todo tempo de serviço prestado ao empregador.
Paragrafo Terceiro: Caso haja alteração legislativa superveniente durante a vigência da presente norma coletiva, a lei terá prevalência em relação ao
negociado nesta matéria.
Parágrafo Quarto: Uma vez atingidos os requisitos legais para obtenção da aposentadoria nos termos do caput, cessam os efeitos desta cláusula no
contrato de trabalho, mesmo que haja inércia do trabalhador em requerer seu benefício.
Paragrafo Quinto: A garantia de emprego findará após o empregado atingir os requisitos para a aposentadoria. O não exercício ao direito de
aposentadoria não implicará na extensão da garantia de emprego.
OUTRAS NORMAS DE PESSOAL"
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA VIGÉSIMA SÉTIMA - USO DE APARELHOS ELETRÔNICOS,"Fica proibido portar e usar aparelho celular, tablet, notebook, máquina fotográfica e assemelhados particulares no ambiente de trabalho.","Fica proibido portar e usar aparelho celular, tablet, notebook, máquina fotográfica e assemelhados particulares no ambiente de trabalho.
JORNADA DE TRABALHO – DURAÇÃO, DISTRIBUIÇÃO, CONTROLE, FALTAS
DURAÇÃO E HORÁRIO"
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA VIGÉSIMA OITAVA - JORNADA DE TRABALHO – COMPENSAÇÃO,Fica pactuado entre as categorias a possibilidade de cumprimento das seguintes jornadas: a) de seis horas dia de segunda a sexta-feira; b) 12 horas...,"Fica pactuado entre as categorias a possibilidade de cumprimento das seguintes jornadas:
a) de seis horas dia de segunda a sexta-feira;
b) 12 horas em sábados e domingos, em regime de plantão;
c) intervalos de 15 minutos nas jornadas de seis horas e de uma hora, para a jornada de 12 horas.
PRORROGAÇÃO/REDUÇÃO DE JORNADA"
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA VIGÉSIMA NONA - REDUÇÃO DO INTERVALO INTRAJORNADA,"As empresas que detém local apropriado para alimentação do empregado (refeitório/cozinha), poderão, reduzir o intervalo intrajornada até o limite...","As empresas que detém local apropriado para alimentação do empregado (refeitório/cozinha), poderão, reduzir o intervalo intrajornada até o limite mínimo
de trinta minutos para jornadas superiores a seis horas.
Parágrafo Primeiro: Havendo a redução do intervalo intrajornada, fica ajustado que as horas faltantes serão lançadas em banco de horas para futura
compensação.
Parágrafo Segundo: Fica expressamente vedada a redução do intervalo intrajornada nas jornadas 12x36 e nos plantões de 12 horas, salvo necessidade
imperiosa ou para conclusão inadiável da atividade hospitalar, inclusive a resultante da ausência do profissional para dar continuidade ao serviço inadiável
e, também, em casos de urgência/emergência na passagem de plantão."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA TRIGÉSIMA - ESCALA EM 12X36,"A realização de horas extras na presente jornada é admitida em relação aos intervalos, no caso fortuito, força maior e necessidade de prorrogação...","A realização de horas extras na presente jornada é admitida em relação aos intervalos, no caso fortuito, força maior e necessidade de prorrogação para
troca de plantão. A redução da hora noturna se encontra automaticamente compensada na escala, bem como, que as excedentes sejam creditadas no
banco dhoras, pois atende interesse direto da categoria profissional e não implica em nulidade do regime."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA TRIGÉSIMA PRIMEIRA - JORNADA REDUZIDA,"Ocorrendo diminuição de carga horária por solicitação por escrito do empregado, será devida a remuneração proporcional correspondente à nova carga...","Ocorrendo diminuição de carga horária por solicitação por escrito do empregado, será devida a remuneração proporcional correspondente à nova carga
horária resultante, não se configurando nestes casos alteração unilateral do contrato de trabalho ou redução salarial.
JORNADAS ESPECIAIS (MULHERES, MENORES, ESTUDANTES)"
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA TRIGÉSIMA SEGUNDA - AMAMENTAÇÃO,"Durante o período de aleitamento materno, assim compreendido até que a criança complete 6 (seis) meses de idade, as empresas concederão à empregada 2...","Durante o período de aleitamento materno, assim compreendido até que a criança complete 6 (seis) meses de idade, as empresas concederão à
empregada 2 (dois) intervalos de 30 (trinta) minutos cada um, podendo ser cumulativos.
SOBREAVISO"
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA TRIGÉSIMA TERCEIRA - ABONO DE SOBREAVISO,"Aos empregados que ficarem à disposição da empresa, mediante escala de sobreaviso, fica assegurada a indenização correspondente à 1/3 (um terço) do...","Aos empregados que ficarem à disposição da empresa, mediante escala de sobreaviso, fica assegurada a indenização correspondente à 1/3 (um terço) do
salário contratual. Quando chamado, registra-se o ponto, e cessa-se a remuneração do plantão e as horas trabalhadas devem ser pagas ou compensadas.
Parágrafo Único: Tal parcela, pelo seu caráter indenizatório, não integra a remuneração obreira para qualquer fim.
OUTRAS DISPOSIÇÕES SOBRE JORNADA"
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA TRIGÉSIMA QUARTA - CURSO DE APERFEIÇOAMENTO,"As empresas poderão assegurar ao fisioterapeuta/terapeuta ocupacional a flexibilização de sua jornada de trabalho, sem redução da sua duração, quando...","As empresas poderão assegurar ao fisioterapeuta/terapeuta ocupacional a flexibilização de sua jornada de trabalho, sem redução da sua duração, quando
o mesmo requerer matricula em cursos de aperfeiçoamento."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA TRIGÉSIMA QUINTA - BANCO DE HORAS,"Fica mantido nas Categorias (Econômica e Profissional), até 30/04/2026 o regime de compensação de horas de trabalho, denominado BANCO DE HORAS, na...","Fica mantido nas Categorias (Econômica e Profissional), até 30/04/2026 o regime de compensação de horas de trabalho, denominado BANCO DE
HORAS, na forma do que dispõem os parágrafos 2º e 3º do artigo 59, da CLT, com a redação dada pelo artigo 6º, da Lei n.º 9.601 de 21 de janeiro de 1998,
Dec. n.º2.490, de 04 de fevereiro de 1998 e, nos termos do inciso XIII, do artigo 7º, da CF/88.
Parágrafo Primeiro: Pelo sistema retro adotado, as Empresas poderão exigir labor em dias normais de trabalho até uma jornada de 10 (dez) horas ou 12
(doze) horas para aqueles de escalas 12 x 36 ou 6 x 12, mediante a compensação em outros dias, afastado o respeito ao intervalo do artigo 66, da CLT.
Parágrafo Segundo: As horas trabalhadas em prorrogação de jornada para fins de compensação, no regime de Banco de Horas, não se caracterizam
como horas extraordinárias e, sobre elas não incidirão qualquer adicional, salvo nas hipóteses disciplinadas adiante.
Parágrafo Terceiro: O sistema do BANCO DE HORAS poderá ser aplicado, tanto para antecipação de horas de trabalho, com liberação posterior, quanto
para liberação de horas com reposição posterior. O saldo credor de horas de cada trabalhador poderá ser compensado da seguinte forma: folgas adicionais
seguidas ao período de férias, folgas coletivas, a critério da empresa; folgas individuais, negociadas de comum acordo entre o empregado e sua
supervisão. Ainda, a critério da empresa, o empregado mesmo que não tenha saldo credor de horas, poderá ter folgas coletivas ou individuais, com o
correspondente débito no Banco de Horas, para posterior compensação.
Parágrafo Quarto: Em qualquer das situações acima, fica estabelecido que:
a) no cálculo de compensação, para cada hora trabalhada em prorrogação de jornada de trabalho, será computada como 1 (uma) hora de liberação;
b) a compensação ocorrerá no prazo da vigência desta convenção coletiva;
c) o banco de horas será estabelecido pelo prazo de doze meses, contados na vigência desta Convenção Coletiva, iniciando-se em 01/05/2025 e
encerrando-se em 30/04/2026.
d) ao realizar o encerramento, havendo saldo positivo de horas, o pagamento será efetuado na folha de competência de abril de 2026, pagos até o 5º dia
útil de maio, com o acréscimo de horas extras conforme a Clausula 11 desta CCT.
e) ao realizar o encerramento, havendo saldo negativo de horas, as mesmas serão descontadas de forma simples.
Parágrafo Quinto: Faculta-se a estipulação de outra modalidade de fechamento do Banco de Horas, o que deverá ocorrer mediante Acordo Coletivo de
Trabalho.
Parágrafo Sexto: a) Na hipótese de res cisão do contrato de trabalho sem justa causa pelo empregador, sem que tenha havido a compensação integral
das horas trabalhadas, será feito o confronto entre as horas compensadas e as prorrogadas. Havendo crédito a favor do trabalhador, este fará jus ao
pagamento das horas devidas como extraordinárias, com o adicional previsto na cláusula da CCT aplicável às categorias aqui envolvidas, ao preço vigente
por ocasião da rescisão contratual.; b) No caso de pedido de demissão pelo empregado, eventuais horas não compensadas pelo mesmo, serão
descontadas de forma simples quando da rescisão contratual.
Parágrafo Sétimo:Os colaboradores que prestam serviços nas jornadas de 6 x 12 ou 12 x 36, poderão antecipar ou postergar o trabalho nos feriados de
Natal e Ano Novo, de forma que possam fruir com seus familiares tais datas, de acordo com a escala que será formalizada pelo empregador. Tal prática não
acarreta em nulidade dos bancos de horas ou outros acordos de compensação.
Parágrafo Oitavo: O período de férias do trabalhador não poderá ser utilizado para compensação de banco de horas.
Parágrafo Nono: As empresas deverão manter quadro de débito ou crédito do saldo de horas, e fornecer a cada 60 (sessenta) dias, extratos desse saldo
mediante solicitação dos trabalhadores. Os extratos poderão ser substituídos por lançamento do saldo no cartão ponto mensal ou disponibilização por meio
eletrônico.
Parágrafo Décimo: Aqueles empregados que apresentarem débito de horas no Banco, quando convocados pela empresa com antecedência mínima de 48
(quarenta e oito) horas, e se negarem ao cumprimento da escala, sofrerão desconto no salário mensal do número de horas correspondentes e o
consequente número de horas no Banco, porque pagas. E também o trabalhador quando precisar ocupar o banco de horas, deverá comunicar por escrito a
empresa com 72 horas de antecedência, desde que não seja final para a semana subsequente, sendo que a mesma após notificação deverá conceder as
horas ao trabalhador, se não o fizer deverá justificar o mesmo por escrito.
Parágrafo Décimo Primeiro: A adoção do sistema de flexibilização de jornada de trabalho não descaracteriza o acordo de compensação de jornada,
consoante ali definido pelas entidades sindicais.
Parágrafo Décimo Segundo: O Sindicato obreiro reconhece o alvará sanitário como documento hábil à comprovação da regularidade do ambiente de
trabalho, sendo dispensada a inspeção prévia prevista no artigo 60 da CLT no âmbito de abrangência desta Convenção Coletiva.
Parágrafo Décimo Terceiro: O afastamento do trabalhador em qualquer das modalidades previstas em lei acarreta em sobrestamento automático da
exigibilidade de horas a credito ou a débito pelo mesmo período, havendo prorrogação automática dos prazos previstos no parágrafo 4º, alínea “c” desta
cláusulas quando se verificar tal condição.
FÉRIAS E LICENÇAS
DURAÇÃO E CONCESSÃO DE FÉRIAS"
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA TRIGÉSIMA SEXTA - FÉRIAS E PROPORCIONAIS,"A concessão de férias poderá ocorrer em TRÊS períodos, sendo que um deles não poderá ser inferior a 14 dias, e os demais não poderão ser inferiores a...","A concessão de férias poderá ocorrer em TRÊS períodos, sendo que um deles não poderá ser inferior a 14 dias, e os demais não poderão ser
inferiores a 5 dias corridos cada um, inclusive para menores de 18 anos e maiores de 50 anos. No caso de jornada de 12x36, o início das férias
deverá coincidir com aquele de escala de trabalho, exceto em sábados, domingos e feriados.
Parágrafo Primeiro: Nos casos de pedido de demissão, o empregado que possuir 30 (trinta) dias ou mais de serviço e menos de 01 (um) ano fará jus ao
recebimento das férias proporcionais.
Parágrafo Segundo: Sugere-se aos empregadores a elaboração de escala de férias, ressalvando a possibilidade de cancelamento da programação por
parte da empresa, diante de situações emergenciais.
Parágrafo Terceiro: Sempre que as férias forem concedidas após o período legal a empresa deverá pagá-las em dobro, conforme o artigo 137, da CLT.
Parágrafo Quarto: Após cada período de 12 (doze) meses de vigência do contrato de trabalho, o empregado terá direito a férias, proporcionando as
mesmas em caso de faltas injustificadas, conforme Art. 130 e 133 CLT.
REMUNERAÇÃO DE FÉRIAS"
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA TRIGÉSIMA SÉTIMA - GRATIFICAÇÃO DE FÉRIAS,"Fica assegurada uma gratificação em valor equivalente a 1/3 (um terço) da remuneração, que será paga aos empregados por ocasião da concessão das...","Fica assegurada uma gratificação em valor equivalente a 1/3 (um terço) da remuneração, que será paga aos empregados por ocasião da concessão das
férias, nos termos da Constituição Federal.
Parágrafo Primeiro: Fica acordado que os empregadores efetuarão o pagamento das férias 02 (dois) dias antes do início da mesma.
Parágrafo Segundo: Fica acordado que a empresa que optar por férias coletivas deverá estabelecer o mínimo de 10 (dez) dias consecutivos.
LICENÇA REMUNERADA"
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA TRIGÉSIMA OITAVA - ABONO LICENÇA PRÊMIO,"Fará jus a licença abaixo, paga na forma de abono, o empregado que, na vigência desta Convenção, completar 03 (três), 06 (seis), 09 (nove), 12...","Fará jus a licença abaixo, paga na forma de abono, o empregado que, na vigência desta Convenção, completar 03 (três), 06 (seis), 09 (nove), 12 (doze),
15 (quinze), 18 (dezoito), 21 (vinte e um), 24 (vinte e quatro), 27 (vinte e sete), 30 (trinta) anos e 33 (trinta e três) anos de efetivo trabalho na mesma
empresa, ressalvado os períodos de afastamentos previstos na cláusula 47, da presente CCT, além da licença maternidade, e respeitando os limites
estabelecidos quanto aos dias de fruição em face de faltas injustificadas e de entrega de atestados médicos, odontológicos e psiquiátricos de acordo com
a tabela abaixo:
Dias de Atestados e Faltas Injustificadas em um período de 03 anos
Número em dias de Atestados /Faltas Injustificadas Dias de fruição
0-10 dias 8
11-20 dias 7
21-30 dias 6
31-40 dias 5
41 dias em diante 0
Parágrafo Primeiro: A falta de concessão da licença prêmio pelo empregador, ensejara no pagamento da mesma em folha de pagamento como abono,
conforme precisão do artigo 457, Parágrafo 2º da CLT, o que deverá ocorrer na folha de pagamento subsequente ao término do período de 3 anos em que
não houve a concessão do Abono Licença Prêmio.
Parágrafo Segundo: O abono quando indenizada na rescisão será pelo valor da remuneração (salário bruto).
Parágrafo Terceiro: O abono poderá ser revertido em pecúnio a critério do empregador.
Paragrafo Quarto: Não terá direito ao abono o empregado que, no curso do período aquisitivo da mesma, se afastar pelo INSS ou por licença não
remunerada em período superior a 41 dias. Iniciando um novo período aquisitivo somente no início do próximo período de três anos, conforme descritos no
caput, sempre utilizando como referência a data da admissão.
OUTRAS DISPOSIÇÕES SOBRE FÉRIAS E LICENÇAS"
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA TRIGÉSIMA NONA - FERIADOS,"Fica garantido o pagamento ou folga do trabalho nos dias de feriados da zero hora às vinte e quatro horas, excetuando-se os casos da jornada 12X36.","Fica garantido o pagamento ou folga do trabalho nos dias de feriados da zero hora às vinte e quatro horas, excetuando-se os casos da jornada 12X36."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA QUADRAGÉSIMA - AUSÊNCIAS LEGAIS,"As ausências legais a que aludem os incisos II, III e IV, do artigo 473, da CLT, respeitados os critérios mais vantajosos, ficam ampliados para nas...","As ausências legais a que aludem os incisos II, III e IV, do artigo 473, da CLT, respeitados os critérios mais vantajosos, ficam ampliados para nas seguintes
hipóteses:
a) 05 (cinco) dias consecutivos, em caso de casamento;
b) 05 (cinco) dias consecutivos, no caso de nascimento de filho, no decorrer da primeira semana, para os empregados do sexo masculino;
c) 05 (cinco) dias consecutivos, no caso de falecimento de pai, mãe, irmãos, filhos ou cônjuge, ou de pessoa declarada em CTPS, como dependente
econômico ou parceiros com relacionamento estável, com comprovação posterior do fato ocorrido;
d) 02 (dois) dias consecutivos, no caso de falecimento de sogro, sogra, avó, avô, neto e neta; bisavô e bisavó;
e) 01 (um) dia, no caso de falecimento de genro e nora.
Parágrafo Único: Para efeitos de fruição dos benefícios retro, considera-se o dia da ocorrência do fato, como de início da contagem."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA QUADRAGÉSIMA PRIMEIRA - FOLGA NO ANIVERSÁRIO,Fica ajustado que os membros da categoria profissional terão direito a usufruir de uma folga pelo seu aniversário.,"Fica ajustado que os membros da categoria profissional terão direito a usufruir de uma folga pelo seu aniversário. O gozo poderá ser concedido em até 30
dias antes ou 60 dias após a data, impreterivelmente.
SAÚDE E SEGURANÇA DO TRABALHADOR
UNIFORME"
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA QUADRAGÉSIMA SEGUNDA - UNIFORMES,"Desde que exigidos pelos empregadores, estes fornecerão gratuitamente, até 02 (dois) uniformes por ano, segundo os padrões da empresa, os quais,...","Desde que exigidos pelos empregadores, estes fornecerão gratuitamente, até 02 (dois) uniformes por ano, segundo os padrões da empresa, os quais,
deverão ser devolvidos quando da rescisão contratual, sob pena de desconto de seu valor. O valor a ser descontado será o histórico de compra, reduzido o
desgaste natural de utilização.
CIPA – COMPOSIÇÃO, ELEIÇÃO, ATRIBUIÇÕES, GARANTIAS AOS CIPEIROS"
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA QUADRAGÉSIMA TERCEIRA - CIPA,"As empresas se obrigam a constituir, durante a vigência desta Convenção, Comissões Internas de Prevenção de Acidentes - CIPAS, na forma da lei e,...","As empresas se obrigam a constituir, durante a vigência desta Convenção, Comissões Internas de Prevenção de Acidentes - CIPAS, na forma da lei e,
deverá a empresa comunicar por escrito no prazo de 10 (dez) dias úteis após a realização das eleições, a lista dos eleitos (titulares e suplentes), mediante
protocolo junto ao Sindicato.
EXAMES MÉDICOS"
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA QUADRAGÉSIMA QUARTA - EXAMES DE SAÚDE,"Os exames realizados quando da admissão, demissão e outros determinados por lei, serão os constantes em PCMSO (Programa de Controle Médico de Saúde...","Os exames realizados quando da admissão, demissão e outros determinados por lei, serão os constantes em PCMSO (Programa de Controle Médico de
Saúde Ocupacional).
ACEITAÇÃO DE ATESTADOS MÉDICOS"
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA QUADRAGÉSIMA QUINTA - ATESTADOS MÉDICOS E ODONTOLÓGICOS,"Os atestados médicos fornecidos por profissional credenciado pela Previdência Social, e os odontológicos de urgência, serão bastante para a...","Os atestados médicos fornecidos por profissional credenciado pela Previdência Social, e os odontológicos de urgência, serão bastante para a justificação
da ausência no trabalho, salvo, se a empresa possuir médico do trabalho contratado, o qual poderá examinar o trabalhador e emitir laudo conclusivo, o qual
prevalecerá.
Parágrafo Primeiro: O empregador aceitara o atestado de acompanhante em caso de internamento hospitalar do filho de até 14 (quatorze) anos de idade,
filhos inválidos de qualquer idade e, ainda, idosos sob sua dependência econômica, devidamente comprovados pela carteira de trabalho ou declaração de
imposto de renda com limite de 15 (quinze) dias por ano.
Parágrafo Segundo: O acompanhamento deverá ser realizado preferencialmente pela mãe, e quando for feito este acompanhamento pelo pai ou tutor
legal, este terá que trazer além do atestado de acompanhante assinado pelo médico que assistiu o menor, também uma declaração da instituição hospitalar
na qual o menor foi internado constando os dias que o pai ou tutor legal acompanhou o menor, assim será aceito o atestado de acompanhante para o pai
ou tutor somente dos dias em que ele realmente esteve acompanhando o menor.
Parágrafo Terceiro: Considera-se para efeito desta clausula, o dia de ocorrência do fato como início da contagem do prazo.
Parágrafo Quarto: O empregado que necessitar ficar afastado de suas atividades por motivo de doença deverá comunicar imediatamente à empresa,
apresentado em no prazo de até 72 (setenta e duas horas) horas do início do afastamento, comprovação através de atestado médico.
Parágrafo Quinto: O empregador que dispuser do serviço médico, próprio ou em convênio, terá a seu cargo o exame médico e o abono das faltas
correspondentes ao período dos 15 (quinze) primeiros dias, somente devendo encaminhar o segurado à perícia médica da Previdência Social quando a
incapacidade ultrapassar 15 (quinze) dias.
Parágrafo Sexto: Mediante atestado, se entende como falta justificada 1 (um) dia por ano para acompanhar filho de até 6 (seis) anos em consulta médica,
e de 2 (dois) dias por ano ao trabalhador celetista para acompanhar exames complementares ou consultas de esposa ou companheira gestante.
RELAÇÕES SINDICAIS
LIBERAÇÃO DE EMPREGADOS PARA ATIVIDADES SINDICAIS"
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA QUADRAGÉSIMA SEXTA - REPRESENTAÇÃO SINDICAL,"Para a representação da entidade e participação em encontros, palestras, reuniões, assembleias, congressos, cursos e outras promoções sindicais, ou...","Para a representação da entidade e participação em encontros, palestras, reuniões, assembleias, congressos, cursos e outras promoções sindicais, ou de
organismos oficiais, poderão ser indicados pelo Sindicato Profissional, e com anuência da empresa, até 2 (dois) empregados por estabelecimento, no limite
de 12 (doze) dias/ano, cabendo ao indicado no regresso, a prova de participação no evento e recebimento das despesas junto ao Sindicato que o indicou.
Parágrafo Primeiro: Na vigência da presente convenção o presidente do sindicato profissional terá um abono de 05 (cinco) dias/ano, para tratar da
representação sindical, mediante comunicação prévia ao empregador.
Parágrafo Segundo: Fica acordado que na data em que a entidade sindical profissional realizar eleições para nova composição de sua diretoria e
conselho fiscal, os componentes das chapas concorrentes na referida eleição serão liberados pelo empregador nos dias das eleições, sem quaisquer
descontos referentes a estes dias da realização das eleições.
Parágrafo Terceiro: Também a empresa disponibilizará no dia das eleições um lugar apropriado para a coleta dos votos e facilitará o acesso aos
associados à entidade sindical para exercer o seu voto.
CONTRIBUIÇÕES SINDICAIS"
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA QUADRAGÉSIMA SÉTIMA - TAXA DE CONTRIBUIÇÃO NEGOCIAL DOS FISIOTERAPEUTAS E TERAPEUTAS,"OCUPACIONAIS As empresas descontarão na folha de pagamento do mês de setembro/2025 percentual de 5% do salário base, de todos os fisioterapeutas e...","OCUPACIONAIS
As empresas descontarão na folha de pagamento do mês de setembro/2025 percentual de 5% do salário base, de todos os fisioterapeutas e terapeutas
ocupacionais abrangidos pela presente CCT.
Parágrafo Primeiro: Os valores serão recolhidos diretamente na entidade de classe ou junto à tesouraria ou com boleto bancário emitido pelo SINFITO-PR
- Sindicato dos Fisioterapeutas e Terapeutas Ocupacionais do Estado do Paraná, até o dia 10/10/2025.
Parágrafo Segundo: O recolhimento da aludida contribuição efetuada fora do prazo estipulado no parágrafo primeiro, acarretará à empresa o acréscimo
de multa no importe de 0,30% (zero vírgula trinta por cento) ao dia de atraso, limitada a 2% (dois por cento), acrescida dos juros legais.
Parágrafo Terceiro: Para o empregado admitido na vigência desta convenção a empresa deverá recolher a taxa de reversão salarial e a contribuição
sindical, descontando-os na folha de pagamento do segundo mês subsequente à admissão, desde que estes recolhimentos não tenham sido efetuados
anteriormente.
Parágrafo Quarto: Para cumprimento desta cláusula o valor descontado deverá ser pago ao SINFITO-PR mediante depósito na Caixa Econômica Federal
Ag. 0372 – C/C. 1319-4, ou através de boleto bancário, que deverá ser solicitado através do e-mail (financeiro@sinfito.org.br), informando o valor total
descontado dos profissionais."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA QUADRAGÉSIMA OITAVA - TAXA DE REVERSÃO PATRONAL,"Para todas as empresas abrangidas por esta Convenção e na vigência desta, de acordo com a decisão soberana da Assembleia Geral do Sindicato dos...","Para todas as empresas abrangidas por esta Convenção e na vigência desta, de acordo com a decisão soberana da Assembleia Geral do Sindicato dos
Hospitais e Estabelecimentos de Serviços de Saúde Maringá e Região, e com esteio no art. 513, letra e, da CLT, fica mantida a Taxa de Reversão Patronal,
que se sujeitarão todas as aludidas empresas e que se constitui na obrigatoriedade de recolhimento em favor do Sindicato dos Hospitais e
Estabelecimentos de Serviços de Saúde Maringá e Região SHESSMAR, nos termos do previsto nesta cláusula. As empresas que vierem a se constituir
durante a vigência desta convenção, também pagarão a contribuição em apreço, tomando-se por época de recolhimento o mês de sua constituição.
Parágrafo Primeiro: A empresa recolherá a Taxa de Reversão Patronal de que trata esta cláusula, levando-se em conta a folha de pagamento do mês de
junho de 2025 em seu valor bruto, conforme a tabela a seguir:
Número de colaboradores Porcentagem de cálculo da folha de pagamento
01 a 10 4%
11 a 50 3%
51 a 100 2%
101 a 500 1%
Acima de 500 0,5%
Paragrafo Segundo: Se o valor calculado ultrapassar R$ 300,00 a empresa poderá recolher a Taxa de Reversão Patronal de que trata esta cláusula,
dividido em 02 (duas) parcelas, se assim preferir com vencimento em 15/07/2025 e 15/08/2025. Em caso de pagamento em parcela única, o vencimento
será em 15/07/2025.
Paragrafo Terceiro: O recolhimento deverá ser efetuado através de boleto bancário emitido pelo SHESSMAR, o qual deverá ser solicitado: e-mail:
sindicato.contato@wnet.com.br , whatssapp 44 99888-8834 e telefone: 44 3224-8931, podendo também ser retirada diretamente na sede do Sindicato
pelos interessados.
Paragrafo Quarto: As parcelas em atraso serão acrescidas de multa de 2 % (dois por cento), além de atualização monetária pelo INPC-IBGE e aplicação
de juros de mora de 1% (um por cento) ao mês desde a data do vencimento.
Paragrafo Quinto: O empregador não associado que quiser exercer seu direito de oposição a taxa de reversão patronal deverá fazê-lo, através de carta a
ser enviada via “AR” (aviso de recebimento) pelos Correios, no endereço: Rua Neo Alves Martins 2999, sala 114, Cep 87013-060, dentro do prazo de
15/06/2025 á 25/06/2025. O ENVIO DEVERÁ SER INDIVIDUAL por CNPJ."
