Sindicato,Convenção,Título da Cláusula,Resumo,Cláusula Completa
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA DÉCIMA - ADICIONAL NOTURNO,"Concede adicional noturno de 30% para treinamento das 22h às 5h, incluindo descanso/refeição, considera hora noturna reduzida e determina compensação em Banco de Horas.","O adicional noturno é de 30% (trinta por cento) e terá como base de cálculo o salário base do empregado. Será devido no trabalho executado das 22h00min às 05h00min do dia seguinte, compreendendo assim 08 (oito) horas noturnas independentemente do horário de 01 (uma) hora para descanso ou refeição, de acordo com a cláusula 28, desta CCT, exceto as instituições que optarem por um intervalo superior a 01(uma) hora, quando pagarão as horas efetivas de trabalho noturno. Parágrafo Primeiro: O adicional noturno será pago integral no mês em que o empregado gozar a licença prêmio, licenças gala ou luto, na concessão da compensação por banco de horas. Parágrafo Segundo: A hora noturna será considerada reduzida, nos termos do artigo 73, § 1º da CLT. Parágrafo Terceiro: A hora noturna desde que laborada em regime extraordinário à jornada do empregado deverá ser incluída no Banco de Horas na razão de 1(uma) hora e 27 (vinte e sete) minutos."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA DÉCIMA PRIMEIRA - ADICIONAL DE INSALUBRIDADE,"Regula o adicional de insalubridade com base técnica e valor definido, podendo ser reajustado conforme o mínimo nacional.","O adicional de insalubridade será devido na forma do artigo 195 da CLT e seus parágrafos, tendo como base os graus de exposição definidos nos laudos técnicos de cada instituição, e calculados na forma da lei em percentual incidente sobre o valor base de R$1.518,00 (Hum mil, quinhentos e dezoito reais) Parágrafo Único: Em caso de reajuste do salário-mínimo em patamar superior ao valor acima, tal valor passa a se constituir como base de cálculo deste adicional até a superveniência de nova negociação coletiva."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA DÉCIMA SEGUNDA - ABONO A DISTÂNCIA (SOBREAVISO),"Garante 1/3 do salário ao empregado em sobreaviso, com regras para convocação e compensação.","Aos empregados que ficarem à disposição da empresa, mediante escala de sobreaviso, fica assegurada o abono correspondente à 1/3 (um terço) do salário contratual. Quando chamado, registra-se o ponto, e cessa-se a remuneração do plantão e as horas trabalhadas devem ser pagas ou compensadas."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA DÉCIMA TERCEIRA - PRÊMIO ASSIDUIDADE,"Premia com 10% do salário base a assiduidade mensal, detalhando exceções e condições.","Será concedido um prêmio assiduidade correspondente a 10% (dez por cento) do salário base ao empregado que não possuir atrasos ou faltas, inclusive saídas antecipadas, atestados e casos de ausências legais durante o mês, a ser pago destacadamente, não possuindo natureza salarial, nos termos do parágrafo 2, do artigo 457, CLT, não incidindo quaisquer encargos sobre o mesmo. Parágrafo Primeiro: Fica acordado que o prêmio de assiduidade será concedido nos casos de licenças gala ou luto, na concessão de licença prêmio e na compensação por banco de horas, e em caso de atestado médico quando o mesmo for em virtude de Acidente de Trabalho. Parágrafo Segundo: A partir de 01 de maio de 2022, fica desobrigado o adimplemento do Prêmio Assiduidade para os empregados membros da categoria profissional que não registrem ponto e percebam salário superior a R$10.000,00. Parágrafo Terceiro: Os empregados que estejam com contrato de trabalho ativo em 30/04/2022, e que não registrem ponto e percebam salário superior a R$10.000,00, terão direito adquirido a manutenção do recebimento do Prêmio Assiduidade. Parágrafo Quarto: Os contratos de trabalho que se encontrarem suspensos em 30/04/2022, após o retorno ao trabalho, farão jus ao prêmio assiduidade, de acordo com o parágrafo primeiro."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA DÉCIMA QUARTA - AUXÍLIO TRANSPORTE,"Limita o desconto em folha a 6%; excedente é custeado pelo empregador, com regras para entrega e controle do vale transporte.","Nos termos da Lei nº. 7.619/87, e do Decreto nº. 95.247, nenhum trabalhador poderá arcar com mais de 6% (seis por cento) de seu salário base, para fazer frente às despesas de locomoção no trajeto residência-trabalho e vice-versa, sendo que o excedente deverá ser custeado pelo empregador na forma da legislação pertinente. Parágrafo Primeiro: Fica pactuado que as empresas efetuarão o repasse do vale transporte aos seus empregados sempre no mesmo dia de cada mês. Parágrafo Segundo: Faculta-se ao empregador o controle do saldo remanescente podendo fazer apenas a complementação necessária."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA DÉCIMA QUINTA - FUNDO FUNERAL,"Institui o benefício assistencial do fundo funeral, com valores e condições detalhadas, sendo custeado integralmente pelos empregadores.","Instituído por meio da Convenção Coletiva de Trabalho, o FUNDO FUNERAL é um benefício assistencial criado pelas entidades sindicais signatárias, e de responsabilidade do Sindicato Patronal (SHESSMAR), destinado a todos os trabalhadores membros da categoria subordinados a esta Convenção Coletiva de Trabalho. Este benefício é custeado mensalmente pelos Empregadores e a indenização em caso dos eventos objeto de cobertura será paga pelo Sindicato dos Hospitais e Estabelecimentos de Serviços de Saúde de Maringá e Região – SHESSMAR, entidade responsável pela gestão, arrecadação e administração de tal benefício, instituído nos termos do regulamento próprio anexo aprovado em Assembleia Geral da Categoria. Detalha valores dos benefícios, formas de custeio por faixas de trabalhadores, documentos necessários, critérios para cobertura, regras para afastados e multa por atraso, além de vedar qualquer desconto ao trabalhador."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA DÉCIMA SEXTA - CRECHE,"Determina creche ou convênio para estabelecimentos com 30+ mulheres; prevê ajuda de custo caso não exista convênio.","Os estabelecimentos que tenham em seu quadro 30 (trinta) ou mais mulheres com mais de 16 (dezesseis) anos de idade, propiciarão local ou manterão convênios com creches para guarda e assistência dos filhos menores de 06 (seis) meses. Parágrafo Único: Retornando ao trabalho as mães, e não possuindo o empregador creches ou convênios, receberão uma ajuda creche igual a 20% (vinte por cento) do salário mínimo nacional para seus filhos para o quinto e o sexto mês."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA DÉCIMA SÉTIMA - ABONO DE TEMPO DE SERVIÇO,"Abono de 0,6% do salário base por ano de serviço, com regras para cômputo, garantias anteriores e sem natureza salarial.","Fixa-se o abono por tempo de serviço correspondente a 0,6% (zero vírgula seis por cento) por ano de serviço trabalhado na mesma empresa, incidente sobre o salário base do empregado, a ser pago destacadamente, ficando excluído para do cômputo do tempo de serviço o período de afastamento pelo INSS, com duração acima de trinta dias. Parágrafos detalham garantias prévias, mudanças a partir de 01/05/2010 e condições de manutenção dos percentuais antigos a empregados já com mais de 10 anos."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA DÉCIMA OITAVA - PAGAMENTO DAS VERBAS RESCISÓRIAS,"Estipula prazo para pagamento das verbas rescisórias, adiantando em caso de feriado ou fim de semana.","O pagamento das verbas rescisórias deverá ser feito, sem qualquer acréscimo, até o (10) décimo dia legal, sendo que se o mesmo recair no sábado, domingo ou feriado, o referido pagamento deverá ser realizado até o último dia útil que anteceda o prazo legal."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA DÉCIMA NONA - JUSTA CAUSA,"Obriga notificação por escrito especificando o motivo em casos de justa causa.","O empregado despedido por justa causa deve receber da empresa comunicação escrita com a declaração do motivo determinante, nos termos do art. 482, da CLT ou outro dispositivo legal infringido pelo trabalhador."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA VIGÉSIMA - INDENIZAÇÃO ADICIONAL,"Regra uniforme para indenização adicional, cálculo do tempo de aviso prévio e incidência conforme legislação e projeção de tempo.","Em cumprimento à Lei 7.238/84: a) o tempo de aviso prévio integra tempo de serviço; b) somando o aviso prévio indenizado, a indenização adicional é devida quando a projeção for de 1/4 a 30/4 de cada ano; c) não é devida se a projeção for após 30/4 ou antes de 31/3. Parágrafo Único: Os dias de aviso prévio acrescidos pela Lei 12.506/2011 são computados para cálculo do tempo de serviço e enquadramento à indenização adicional."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA VIGÉSIMA PRIMEIRA - AVISO PRÉVIO,"Exige aviso prévio escrito, detalha comunicação e aplicação da Lei 12.506/2011.","O aviso prévio deve ser comunicado por escrito, especificando a natureza e se o empregado precisa trabalhar ou não. Parágrafo 1º: Deve citar dia, local e horário do pagamento das verbas rescisórias; ausência de qualquer parte autoriza declaração de não comparecimento após 30 minutos. Parágrafo 2º: Durante o aviso do empregado, é vedada alteração do contrato, exceto se demissional. Parágrafo 3º: Aplica-se Lei 12.506/2011: empregador indeniza tempo acima de 30 dias conforme tempo de serviço; empregado só cumpre/indeniza 30 dias. Aviso prévio integra tempo de serviço."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA VIGÉSIMA SEGUNDA - ALTERAÇÃO DO CONTRATO DE TRABALHO,"Só é lícita a alteração do contrato com concordância do empregado e sem prejuízo, salvo exceções legais.","Conforme art. 468 da CLT, qualquer alteração no contrato depende de concordância do empregado e não pode implicar prejuízo, salvo readaptação por laudo do INSS ou casos legais previstos."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA VIGÉSIMA TERCEIRA - DANIFICAÇÃO DE MATERIAL,"Desconto só permitido em caso de imperícia, imprudência, negligência ou dolo apurado.","Fica vedado desconto no salário por danos a materiais ou equipamentos, salvo imperícia, imprudência, negligência ou dolo devidamente apurados, com manifestação do empregado."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA VIGÉSIMA QUARTA - ASSÉDIO MORAL,"Prevê ações de combate ao assédio moral, podendo abordar o tema em SIPATs.","A política de combate ao assédio moral pode ser tema das SIPATs, via palestras e folhetos, a critério dos membros da CIPA."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA VIGÉSIMA QUINTA - ESTABILIDADE DA GESTANTE,"Estabilidade da gestante da confirmação da gravidez até cinco meses após o parto; prevê regras para adoção e apresentação de atestado.","A empregada gestante tem estabilidade do emprego da confirmação da gravidez até cinco meses após o parto, mediante apresentação de atestado. Parágrafo 1º: Se não apresentar atestado em até 60 dias da rescisão, perde o direito. Parágrafo 2º: Aplica-se também em caso de adoção. Parágrafo 3º: Salário maternidade é pago pela empresa e deduzido na previdência; para adoção, pago pelo INSS."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA VIGÉSIMA SEXTA - ESTABILIDADE DO ACIDENTADO,"Estabilidade de 12 meses para acidentado após retorno, conforme Lei 8.213/91.","O empregado acidentado, com CAT, tem estabilidade no emprego por 12 meses, conforme art. 118 da Lei 8.213/91."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA VIGÉSIMA SÉTIMA - ESTABILIDADE AO APOSENTADO,"Estabilidade de 12 meses antes da aposentadoria, para quem já tem 5 anos de empresa; detalha apresentação de comprovações, FGTS e efeitos da aposentadoria.","Quem comprovar estar a 12 meses da aposentadoria e ter 5 anos na empresa tem estabilidade, salvo justa causa. Obrigatória apresentação do CNIS, e demais requisitos. Em caso de dispensa, a multa do FGTS incide sobre todo período. Alterações legislativas prevalecerão. Após reunir os requisitos, a garantia cessa."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA VIGÉSIMA OITAVA - REDUÇÃO DO INTERVALO INTRAJORNADA,"Permite reduzir intervalo de refeição para 30 min onde há refeitório, mediante comunicação ao sindicato e regras rígidas.","Empresas com refeitório podem reduzir intervalo intrajornada até 30 minutos, mediante comunicação prévia ao sindicato. Parágrafo 1º: Jornada é antecipada na mesma proporção. Parágrafo 2º: Proibido na jornada 12x36. Parágrafo 3º: Descumprimento gera multa de R$ 480,00 por empregado."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA VIGÉSIMA NONA - ESCALA EM 12X36,"Admite horas extras em situações excepcionais, regula compensação e validade da escala.","Permite horas extras em intervalo na escala 12x36 em casos fortuitos ou força maior. A compensação é feita via banco de horas, não implicando nulidade do regime."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA TRIGÉSIMA - JORNADA DE TRABALHO - COMPENSAÇÃO,"Prevê formas alternativas de jornada para as 36 horas semanais, incluindo 6h diárias, plantões 12x36 e compensação de horas, além de folgas em finais de semana.","A jornada de 36 horas poderá ser cumprida em 06h diárias (segunda a sábado), 12x36 com folga compensatória, 12x36 com pagamento de 50% acima das 36 horas semanais, combinação de 6h por 5 dias + plantão, ou 6h em 06 dias com folga alternada. Prevê compensação automática para domingos e feriados no regime 12x36. Nos formatos 12x36 e 6h diárias, intervalos de 1h e 15min, respectivamente, devem ser concedidos."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA TRIGÉSIMA PRIMEIRA - AUSÊNCIAS LEGAIS,"Amplia e detalha os prazos das ausências legais por casamento, nascimento, falecimento de familiares e dependentes, estabelecendo início da contagem do prazo no dia do evento.","Amplia prazos do art. 473 CLT: 5 dias consecutivos para casamento e nascimento de filho, 5 dias para falecimento de familiares próximos, 2 dias para sogro/sogra/avós/netos/bisavós, e 1 dia para genro/nora. A contagem começa no dia da ocorrência."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA TRIGÉSIMA SEGUNDA - AMAMENTAÇÃO,"Garante 2 intervalos diários de 30 minutos para amamentação até 6 meses de idade do filho, podendo ser cumulativos.","Durante o aleitamento materno até 6 meses da criança, são garantidos dois intervalos de 30 minutos cada, podendo ser usufruídos de forma cumulativa."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA TRIGÉSIMA TERCEIRA - BANCO DE HORAS,"Mantém o regime de banco de horas conforme legislação, com controle, prazos e condições para compensação, fechamento, férias e rescisão.","Banco de Horas até 30/04/2026, permitindo jornada até 10h (ou 12h para escalas específicas) com compensação dentro do período de vigência. Horas não são extras salvo exceções. Compensações podem ser folgas, inclusive após férias ou em datas coletivas. Saldo positivo quitado com adicional, negativo descontado, tudo controlado e comunicado a cada 60 dias. Rescisão sem justa causa paga horas positivas como extra; pedido de demissão desconta horas negativas."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA TRIGÉSIMA QUARTA - FÉRIAS E PROPORCIONAIS,"Permite férias em até 3 períodos, com regras específicas para menores e maiores, proporcionalidade em rescisão e pagamento em dobro se concedidas em atraso.","Férias podem ser divididas em até 3 períodos, sendo um de pelo menos 14 dias e dois de ao menos 5 dias cada, inclusive para menores de 18 e maiores de 50 anos. Proporcional paga em rescisão. Férias em atraso pagas em dobro. Empresas podem cancelar programação em emergências."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA TRIGÉSIMA QUINTA - GRATIFICAÇÃO DE FÉRIAS,"Garante 1/3 da remuneração como gratificação de férias, com pagamento dois dias antes do início,"Gratificação de 1/3 da remuneração paga nas férias, conforme a Constituição. Pagamento até 2 dias antes do início. Férias coletivas devem ter no mínimo 10 dias consecutivos."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA TRIGÉSIMA SEXTA - ABONO LICENÇA PRÊMIO,"Licença prêmio a cada 3 anos de serviço, convertida em abono conforme tabela de faltas e atestados, com diferentes dias de fruição e indenização em folha caso não concedida.","Empregado com 3, 6, 9... anos (até 33) recebe licença prêmio conforme tabela de faltas (0-10 dias=8, 11-20=7, 21-30=6, 31-40=5, acima de 41=0). Não concedida é paga em folha. Afastados por INSS/licença >41 dias não têm direito; abono pode ser convertido em pecúnia pelo empregador."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA TRIGÉSIMA SÉTIMA - FOLGA NO ANIVERSÁRIO,"Direito a uma folga anual no aniversário, a ser concedida em até 30 dias antes ou 60 dias após a data.","A cada aniversário o empregado tem direito a uma folga, usufruível até 30 dias antes ou 60 dias depois da data de aniversário."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA TRIGÉSIMA OITAVA - UNIFORMES,"Empresas devem fornecer até 2 uniformes por ano gratuitamente quando exigidos, com devolução obrigatória na rescisão, senão pode haver desconto.","Se exigidos, até dois uniformes gratuitos por ano. Devem ser devolvidos na rescisão, sob pena de desconto do valor histórico menos desgaste natural."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA TRIGÉSIMA NONA - EXAMES DE SAÚDE,"Exames de saúde obrigatórios conforme PCMSO, por ocasião de admissão, demissão ou determinações legais.","Exames ocupacionais (admissão, demissão e quando exigido por lei) seguirão o PCMSO."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA QUADRAGÉSIMA - ATESTADOS MÉDICOS E ODONTOLÓGICOS,"Regula aceitação de atestados médicos e odontológicos, e define regras para atestados de acompanhante de filho menor/em situação especial, consulta infantil, gestante e casos de afastamento.","Atestados de profissionais credenciados pelo INSS e odontológicos de urgência justificam falta, salvo em empresas com médico do trabalho próprio (laudo deste prevalece). Aceita atestados de acompanhante de internamento de filho de até 14 anos, filhos inválidos e idosos dependentes (municipado por comprovação), até 15 dias/ano. Preferência à mãe; pai/tutor só se apresentar declaração hospitalar. Comunicação à empresa imediata; apresentação de atestado em até 72h do afastamento. Falta justificada: 1 dia/ano para levar filho de até 6 anos a consulta e 2 dias/ano para acompanhar gestante."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA QUADRAGÉSIMA PRIMEIRA - QUADRO DE AVISOS,"Sindicato pode usar quadro de avisos em empresa para comunicados oficiais, sem conteúdo político ou ofensivo.","Quadros de aviso à disposição para comunicados oficiais, com afixação em até 24h após recebimento; vedada matéria político-partidária ou ofensiva."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA QUADRAGÉSIMA SEGUNDA - REPRESENTAÇÃO SINDICAL,"Possibilita indicação de até 2 empregados para participação em eventos sindicais; garante abono de dias ao presidente da entidade e liberação de candidatos em eleições.","Até 2 empregados por estabelecimento podem ser liberados (12 dias/ano) para representar sindicato mediante anuência da empresa. Presidente tem abono de 5 dias/ano. Em datas de eleição sindical, candidatos liberados sem desconto; empresa deve disponibilizar local para votação."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA QUADRAGÉSIMA TERCEIRA - AUTORIZAÇÃO DO DESCONTO MENSALIDADES SINDICAIS,"Define o desconto de mensalidade sindical para filiados (1% do salário), com procedimentos e contas para depósito, incluindo férias/maternidade.","Empresas descontarão 1% do salário de empregados filiados ao sindicato e repassarão ao SINFOPAR. Recolhimento um dia após pagamento, com envio de listagem dos sócios e comprovante."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA QUADRAGÉSIMA QUARTA - TAXA DE REVERSÃO ASSISTENCIAL - EMPREGADO,"Estabelece desconto anual de 5% do salário em agosto, com regras para pagamento, envio de informações, multa por atraso, e cálculos no caso de novos funcionários.","Desconto de 5% do salário base de todos os empregados abrangidos pela CCT em agosto de 2025, com remessa de informações ao sindicato e regras para atraso, novos admitidos, e direito de oposição."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA QUADRAGÉSIMA QUINTA - TAXA DE REVERSÃO PATRONAL,"Obriga as empresas ao pagamento da taxa de reversão patronal, com base no número de colaboradores e folha bruta de junho, com regras para parcelamento, cobrança, multas e oposição.","Empresas pagam taxa de reversão patronal (1% a 4% da folha de junho, conforme número de empregados). Parcelamento/dispositivos para novas empresas, multa por atraso, e direito de oposição (carta AR dentro do prazo)."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA QUADRAGÉSIMA SEXTA - TAXA DE CONTRIBUIÇÃO ASSOCIATIVA - EMPREGADOR,"Empresas devem recolher contribuição associativa anual conforme tabela da FEHOSPAR, variando por porte/tipo, com regras de cobrança, inadimplência e início da obrigação.","Contribuição anual 2025 conforme tabela da FEHOSPAR (valores/parcelas por faixa de leitos/empregados). Pagamento via boleto. Cobrança judicial possível em caso de inadimplência. Vigência: jan-dez 2025."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA QUADRAGÉSIMA SÉTIMA - DIREITO DE OPOSIÇÃO À TAXA DE REVERSÃO ASSISTENCIAL,"Garante direito de oposição à taxa de reversão assistencial, dentro de 10 dias após publicação da CCT, via carta registrada para o sindicato.","Empregado não associado pode se opor ao desconto da taxa de reversão assistencial enviando carta AR ao sindicato em até 10 dias após publicação da CCT."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA QUADRAGÉSIMA OITAVA - ACORDOS E ADITAMENTOS A CCT,"Permite acordos e aditamentos à CCT para aprimorar, especificar ou ampliar direitos previstos.","Sindicato e empresas podem pactuar aditamentos ou acordos coletivos para especificar ou ampliar direitos desta CCT."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA QUADRAGÉSIMA NONA - MULTA CONVENCIONAL,"Prevê multa de R$ 350,00 por violação de cláusula, revertida à parte prejudicada (vale para empresas e sindicato).","Descumprimento das cláusulas implica multa de R$350 por ação, a favor da parte prejudicada. Também aplicável ao sindicato se descumprir cláusulas ou agir contra elas."
SINDICATO DOS FONOAUDIOLOGOS DO ESTADO DO PARANA, PARANÁ 2025/2026,CLÁUSULA QUINQUAGÉSIMA - FORO,"Fixa o foro de Maringá para dirimir dúvidas e conflitos da CCT.","O foro da Comarca de Maringá será competente para discutir conflitos decorrentes da CCT, abrangendo todos os contratos individuais da base territorial."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA PRIMEIRA - VIGÊNCIA E DATA-BASE,"Define o período de vigência da Convenção Coletiva de Trabalho e a data-base da categoria.","As partes fixam a vigência da presente Convenção Coletiva de Trabalho no período de 01º de maio de 2025 a 30 de abril de 2026 e a data-base da categoria em 01º de maio."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA SEGUNDA – ABRANGÊNCIA,"Determina a abrangência profissional e territorial da convenção.","A presente Convenção Coletiva de Trabalho abrangerá a(s) categoria(s) de profissionais e estabelecimentos de saúde especificados, incluindo empregados contratados diretamente ou por interposta pessoa, atuantes em diversos tipos de serviços de saúde, com abrangência territorial em várias cidades da região de Maringá/PR."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA TERCEIRA - PISO SALARIAL,"Estabelece os pisos salariais para diversos cargos a partir de 01/05/2025.","Os pisos salariais a partir de 01/05/2025 ficam definidos conforme tabela: Para Atendente de Laboratório, Auxiliar de Costura, Auxiliar de Cozinha, Auxiliar de Lavanderia, Auxiliar de Serviços Gerais, Camareira, Copeira, Escriturário, Lactarista, Mensageiro, Office Boy, Porteiro, Servente, Vigia: R$1.617,87. Para Aprendiz: R$1.451,80. Para Auxiliar Administrativo, Auxiliar de Almoxarife, Auxiliar de Compras, Auxiliar de Consultório Odontológico, Auxiliar de Escritório, Auxiliar de Farmácia, Auxiliar de Faturamento, Auxiliar de Manutenção: R$1.617,87. Para Auxiliar de Protético, Auxiliar de Serviços Sociais, Auxiliar Departamento Pessoal, Costureira, Cozinheira, Duchista/Banhista de Animais, Tosador de Animais, Recepcionista, Telefonista (6h): R$1.617,87. Agente Comunitário de Saúde: R$1.644,23. Auxiliar de Hemoterapia: R$1.688,00. Aprendiz cumpre piso do nível B, jornada de 6h/dia e 36h/semanais. Outras regras e detalhes sobre cálculo do aprendiz, exclusão de pisos da enfermagem, retroativos, compensações e detalhamento em parágrafos específicos."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA QUARTA - PISO SALARIAL,"Define os pisos salariais para cargos técnicos e superiores, com alteração a partir de setembro de 2025.","I - De 01/05/2025 a 31/08/2025: Técnico de Saúde Bucal, Técnico de Hemoterapia, Técnico de Prótese Dentária, : R$1.768,12;  Auxiliar de Laboratório (8h): R$1.938,97; Analista de Departamento Pessoal, Técnico de Laboratório (8h), Assistente Social (6h): R$2.064,63; Psicólogo, Biólogo, Nutricionista: R$2.590,55; Biomédico: R$3.616,84. II - A partir de 01/09/2025: Técnico de Saúde Bucal, Técnico de Hemoterapia, Técnico de Prótese Dentária: R$1.816,53; Auxiliar de Laboratório (8h): R$1.992,06; Analista de Departamento Pessoal, Técnico de Laboratório (8h), Assistente Social (6h): R$2.121,16; Psicólogo, Biólogo, Nutricionista: R$2.661,47; Biomédico: R$3.715,86. Parágrafo Primeiro: Em face da celebração tardia da presente convenção coletiva, os valores retroativos referentes aos reajustes dos pisos e seus reflexos, da competência de maio/2025, deverão ser apurados e quitados juntamente com a folha de junho/2025, com pagamento até o 5º dia útil de julho/2025. Parágrafo Segundo: Serão compensados todos os reajustes salariais espontâneos ou compulsórios e as antecipações salariais concedidas a partir de maio/2025. Parágrafo  Terceiro:  Não  serão  compensados  os  aumentos  decorrentes  de  promoção,  transferência, equiparação salarial, implemento de idade, mérito e término de contrato de aprendizagem, bem como, resultantes da integração de horas extras."
