Sindicato,Convenção,Título da Cláusula,Resumo,Cláusula Completa
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA TRIGÉSIMA QUARTA - CURSO DE APERFEIÇOAMENTO,"Permite flexibilidade de jornada sem redução, para fisioterapeuta/TO matriculado em curso de aperfeiçoamento, mediante requerimento.","As empresas poderão assegurar ao fisioterapeuta/terapeuta ocupacional a flexibilização de sua jornada de trabalho, sem redução da sua duração, quando o mesmo requerer matrícula em cursos de aperfeiçoamento."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA TRIGÉSIMA QUINTA - BANCO DE HORAS,"Mantém até 30/04/2026 o regime de banco de horas, detalhando funcionamento, forma de compensação, descontos, saldos, rescisão e comunicação de extratos.","Fica mantido nas Categorias (Econômica e Profissional), até 30/04/2026 o regime de compensação de horas de trabalho, denominado BANCO DE HORAS, na forma do que dispõem os parágrafos 2º e 3º do artigo 59, da CLT, com a redação dada pelo artigo 6º, da Lei n.º 9.601 de 21 de janeiro de 1998, Dec. n.º2.490, de 04 de fevereiro de 1998 e, nos termos do inciso XIII, do artigo 7º, da CF/88. Parágrafos: Possibilidade de jornadas de até 10h ou 12h para escalas de 12x36 ou 6x12 com compensação posterior; horas compensadas não geram adicional exceto hipóteses previstas; aplicação do banco para antecipação ou posterior reposição de horas com critérios detalhados para folgas, compensações, prazo de vigência, pagamento de saldo ao final do período, desconto de saldo negativo, previsão de outros formatos por Acordo Coletivo, regras para rescisão; férias não podem compensar banco de horas; controle e extrato do saldo, comunicações entre as partes, regularidade do ambiente por alvará sanitário; afastamentos legais pausam exigibilidade do banco pelo mesmo período."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA TRIGÉSIMA SEXTA - FÉRIAS E PROPORCIONAIS,"Permite fracionamento em até 3 períodos (um mínimo de 14 dias, demais de 5), inclusive para menores de 18 e maiores de 50; início de férias 12x36 conforme escala; detalha direitos em caso de demissão e obrigações do empregador.","A concessão de férias poderá ocorrer em TRÊS períodos, sendo que um deles não poderá ser inferior a 14 dias, e os demais não poderão ser inferiores a 5 dias corridos cada um, inclusive para menores de 18 anos e maiores de 50 anos. No caso de jornada de 12x36, o início das férias deverá coincidir com aquele de escala de trabalho, exceto em sábados, domingos e feriados. Parágrafos: Na demissão, até 1 ano de casa garante férias proporcionais; empresa deve sugerir escala de férias, podendo cancelar por emergência; férias concedidas após o prazo legal serão pagas em dobro; direitos proporcionais em caso de faltas injustificadas, art.130/133 CLT."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA TRIGÉSIMA SÉTIMA - GRATIFICAÇÃO DE FÉRIAS,"Garante gratificação de 1/3 da remuneração nas férias, pagamento dois dias antes do início; férias coletivas mín. de 10 dias.","Fica assegurada uma gratificação em valor equivalente a 1/3 (um terço) da remuneração, que será paga aos empregados por ocasião da concessão das férias, nos termos da Constituição Federal. Parágrafo Primeiro: Fica acordado que os empregadores efetuarão o pagamento das férias 02 (dois) dias antes do início da mesma. Parágrafo Segundo: A empresa que optar por férias coletivas deverá estabelecer o mínimo de 10 (dez) dias consecutivos."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA TRIGÉSIMA OITAVA - ABONO LICENÇA PRÊMIO,"Abono por tempo de serviço de 3/6/9/etc anos, condicionado a poucas faltas/atestado; valor e número de dias conforme tabela; previsão de abono em folha se não fruir; condições especiais para rescisão, reversão e afastamento.","Fará jus a licença abaixo, paga na forma de abono, o empregado que, na vigência desta Convenção, completar 03 (três), 06 (seis), 09 (nove), 12 (doze), 15 (quinze), 18 (dezoito), 21 (vinte e um), 24 (vinte e quatro), 27 (vinte e sete), 30 (trinta) anos e 33 (trinta e três) anos de efetivo trabalho na mesma empresa, ressalvado os períodos de afastamentos previstos na cláusula 47, da presente CCT, além da licença maternidade, e respeitando os limites estabelecidos quanto aos dias de fruição em face de faltas injustificadas e de entrega de atestados médicos, odontológicos e psiquiátricos. Tabela: Atestados/faltas até 10 dias = 8 dias/fruição; até 20 = 7; até 30 = 6; até 40 = 5; acima de 41 = 0. Parágrafos: O não gozo enseja pagamento como abono em folha; indenização em rescisão será valor do salário; pode ser revertido em pecúnia a critério do empregador; não terá direito quem se afastar por INSS ou licença não remunerada +41 dias no período."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA TRIGÉSIMA NONA - FERIADOS,"Pagamento ou folga para trabalho em feriados (0h às 24h), exceto na escala 12x36.","Fica garantido o pagamento ou folga do trabalho nos dias de feriados da zero hora às vinte e quatro horas, excetuando-se os casos da jornada 12x36."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA QUADRAGÉSIMA - AUSÊNCIAS LEGAIS,"Ampliação das ausências legais: 5 dias para casamento, nascimento de filho (pai) e falecimento de familiares diretos/dependentes; 2 dias para falecimento de sogro, sogra, avós, netos, bisavós; 1 dia para falecimento de genro e nora; contagem começa no dia do fato.","As ausências legais a que aludem os incisos II, III e IV, do artigo 473, da CLT, respeitados os critérios mais vantajosos, ficam ampliados para nas seguintes hipóteses: a) 05 (cinco) dias consecutivos, em caso de casamento; b) 05 (cinco) dias consecutivos, no caso de nascimento de filho, no decorrer da primeira semana, para os empregados do sexo masculino; c) 05 (cinco) dias consecutivos, no caso de falecimento de pai, mãe, irmãos, filhos ou cônjuge, ou de pessoa declarada em CTPS como dependente econômico ou parceiros com relacionamento estável, com comprovação posterior do fato ocorrido; d) 02 (dois) dias consecutivos, no caso de falecimento de sogro, sogra, avó, avô, neto e neta; bisavô e bisavó; e) 01 (um) dia, no caso de falecimento de genro e nora. Parágrafo Único: Para efeitos de fruição dos benefícios retro, considera-se o dia da ocorrência do fato, como de início da contagem."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA QUADRAGÉSIMA PRIMEIRA - FOLGA NO ANIVERSÁRIO,"Direito a uma folga pelo aniversário, fruída em até 30 dias antes ou 60 dias após a data.","Fica ajustado que os membros da categoria profissional terão direito a usufruir de uma folga pelo seu aniversário. O gozo poderá ser concedido em até 30 dias antes ou 60 dias após a data, impreterivelmente."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA QUADRAGÉSIMA SEGUNDA - UNIFORMES,"Se exigidos, até 2 uniformes gratuitos por ano; devem ser devolvidos na rescisão, pena de desconto conforme desgaste.","Desde que exigidos pelos empregadores, estes fornecerão gratuitamente, até 02 (dois) uniformes por ano, segundo os padrões da empresa, os quais, deverão ser devolvidos quando da rescisão contratual, sob pena de desconto de seu valor. O valor a ser descontado será o histórico de compra, reduzido o desgaste natural de utilização."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA QUADRAGÉSIMA TERCEIRA - CIPA,"Obrigação de criar Comissão Interna de Prevenção de Acidentes (CIPA) conforme previsto em lei; lista dos eleitos deve ser enviada ao sindicato em até 10 dias úteis após eleições.","As empresas se obrigam a constituir, durante a vigência desta Convenção, Comissões Internas de Prevenção de Acidentes - CIPAS, na forma da lei e, deverá a empresa comunicar por escrito no prazo de 10 (dez) dias úteis após a realização das eleições, a lista dos eleitos (titulares e suplentes), mediante protocolo junto ao Sindicato."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA QUADRAGÉSIMA QUARTA - EXAMES DE SAÚDE,"Exames médicos (admissional, demissional e periódicos) realizados conforme PCMSO.","Os exames realizados quando da admissão, demissão e outros determinados por lei, serão os constantes em PCMSO (Programa de Controle Médico de Saúde Ocupacional)."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,CLÁUSULA QUADRAGÉSIMA QUINTA - ATESTADOS MÉDICOS E ODONTOLÓGICOS,"Atestados médicos do INSS e odontológicos de urgência são aceitos; regras detalhadas para atestado de acompanhante de filho, dependente ou idoso; condições para apresentação e abono das faltas; limite de dias e obrigações específicas para companheiro, consultas pediátricas, gestante, etc.","Os atestados médicos fornecidos por profissional credenciado pela Previdência Social, e os odontológicos de urgência, serão bastante para a justificação da ausência no trabalho, salvo, se a empresa possuir médico do trabalho contratado, o qual poderá examinar o trabalhador e emitir laudo conclusivo, o qual prevalecerá. Parágrafo Primeiro: O empregador aceitará o atestado de acompanhante em caso de internamento hospitalar do filho de até 14 anos de idade, filhos inválidos de qualquer idade e, ainda, idosos sob sua dependência econômica, devidamente comprovados pela carteira de trabalho ou declaração de imposto de renda, com limite de 15 dias por ano. Parágrafo Segundo: O acompanhamento deverá ser realizado preferencialmente pela mãe, e quando for feito este acompanhamento pelo pai ou tutor legal, este terá que trazer além do atestado de acompanhante assinado pelo médico que assistiu o menor, também uma declaração da instituição hospitalar na qual o menor foi internado constando os dias que o pai ou tutor legal acompanhou o menor, assim será aceito o atestado de acompanhante para o pai ou tutor somente dos dias em que ele realmente esteve acompanhando o menor. Parágrafo Terceiro: Considera-se para efeito desta cláusula, o dia de ocorrência do fato como início da contagem do prazo. Parágrafo Quarto: O empregado que necessitar ficar afastado de suas atividades por motivo de doença deverá comunicar imediatamente à empresa, apresentado em no prazo de até 72 horas do início do afastamento, comprovação através de atestado médico. Parágrafo Quinto: O empregador que dispuser do serviço médico, próprio ou em convênio, terá a seu cargo o exame médico e o abono das faltas correspondentes ao período dos 15 primeiros dias, somente devendo encaminhar o segurado à perícia médica da Previdência Social quando a incapacidade ultrapassar 15 dias. Parágrafo Sexto: Mediante atestado, se entende como falta justificada 1 dia por ano para acompanhar filho de até 6 anos em consulta médica, e de 2 dias por ano ao trabalhador celetista para acompanhar exames complementares ou consultas de esposa ou companheira gestante."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,"CLÁUSULA QUADRAGÉSIMA SEXTA - REPRESENTAÇÃO SINDICAL","Regula liberação de empregados para participação em eventos sindicais, abono para presidente do sindicato e regras para eleições sindicais.","Para a representação da entidade e participação em encontros, palestras, reuniões, assembleias, congressos, cursos e outras promoções sindicais, ou de organismos oficiais, poderão ser indicados pelo Sindicato Profissional, e com anuência da empresa, até 2 (dois) empregados por estabelecimento, no limite de 12 (doze) dias/ano, cabendo ao indicado no regresso, a prova de participação no evento e recebimento das despesas junto ao Sindicato que o indicou. Parágrafo Primeiro: Na vigência da presente convenção o presidente do sindicato profissional terá um abono de 05 (cinco) dias/ano, para tratar da representação sindical, mediante comunicação prévia ao empregador. Parágrafo Segundo: Fica acordado que na data em que a entidade sindical profissional realizar eleições para nova composição de sua diretoria e conselho fiscal, os componentes das chapas concorrentes na referida eleição serão liberados pelo empregador nos dias das eleições, sem quaisquer descontos referentes a estes dias da realização das eleições. Parágrafo Terceiro: Também a empresa disponibilizará no dia das eleições um lugar apropriado para a coleta dos votos e facilitará o acesso aos associados à entidade sindical para exercer o seu voto."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,"CLÁUSULA QUADRAGÉSIMA SÉTIMA - TAXA DE CONTRIBUIÇÃO NEGOCIAL DOS FISIOTERAPEUTAS E TERAPEUTAS OCUPACIONAIS","Define desconto de 5% do salário em setembro/2025; prazos, penalidades, formas e conta para depósito e regras para admitidos durante a vigência.","As empresas descontarão na folha de pagamento do mês de setembro/2025 percentual de 5% do salário base, de todos os fisioterapeutas e terapeutas ocupacionais abrangidos pela presente CCT. Parágrafo Primeiro: Os valores serão recolhidos diretamente na entidade de classe ou junto à tesouraria ou com boleto bancário emitido pelo SINFITO-PR - Sindicato dos Fisioterapeutas e Terapeutas Ocupacionais do Estado do Paraná, até o dia 10/10/2025. Parágrafo Segundo: O recolhimento da aludida contribuição efetuada fora do prazo estipulado no parágrafo primeiro, acarretará à empresa o acréscimo de multa no importe de 0,30% (zero vírgula trinta por cento) ao dia de atraso, limitada a 2% (dois por cento), acrescida dos juros legais. Parágrafo Terceiro: Para o empregado admitido na vigência desta convenção a empresa deverá recolher a taxa de reversão salarial e a contribuição sindical, descontando-os na folha de pagamento do segundo mês subsequente à admissão, desde que estes recolhimentos não tenham sido efetuados anteriormente. Parágrafo Quarto: Para cumprimento desta cláusula o valor descontado deverá ser pago ao SINFITO-PR mediante depósito na Caixa Econômica Federal Ag. 0372 – C/C. 1319-4, ou através de boleto bancário, que deverá ser solicitado através do e-mail (financeiro@sinfito.org.br), informando o valor total descontado dos profissionais."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,"CLÁUSULA QUADRAGÉSIMA OITAVA - TAXA DE REVERSÃO PATRONAL","Obriga empresas a recolherem taxa patronal para o sindicato conforme percentual da folha de junho/2025; detalha faixas, condições de pagamento, prazos para oposição, multa e atualização.","Para todas as empresas abrangidas por esta Convenção e na vigência desta, de acordo com a decisão soberana da Assembleia Geral do Sindicato dos Hospitais e Estabelecimentos de Serviços de Saúde Maringá e Região, e com esteio no art. 513, letra e, da CLT, fica mantida a Taxa de Reversão Patronal, que  se  sujeitarão  todas  as  aludidas  empresas  e  que  se  constitui  na  obrigatoriedade  de  recolhimento em  favor  do  Sindicato  dos  Hospitais  e  Estabelecimentos de Serviços de Saúde Maringá e Região SHESSMAR, nos termos do previsto nesta cláusula. As empresas que vierem a se constituir durante a vigência desta convenção, também pagarão a contribuição em apreço, tomando-se por época de recolhimento o mês de sua constituição. Parágrafo Primeiro: A empresa recolherá a Taxa de Reversão Patronal de que trata esta cláusula, levando-se em conta a folha de pagamento do mês de junho de 2025 em seu valor bruto, conforme a tabela a seguir: Número de colaboradores: 01 a 10 = 4%; 11 a 50 = 3%; 51 a 100 = 2%; 101 a 500 = 1%; Acima de 500 = 0,5%. Parágrafo Segundo: Se o valor calculado ultrapassar R$ 300,00 a empresa poderá recolher a Taxa de Reversão Patronal de que trata esta cláusula, dividido em 02 (duas) parcelas, se assim preferir com vencimento em 15/07/2025 e 15/08/2025. Em caso de pagamento em parcela única, o vencimento será em 15/07/2025. Parágrafo Terceiro: O recolhimento deverá ser efetuado através de boleto bancário emitido pelo SHESSMAR, o qual deverá ser solicitado: e-mail: sindicato.contato@wnet.com.br, WhatsApp: 44 99888-8834 e telefone: 44 3224-8931, podendo também ser retirada diretamente na sede do Sindicato pelos interessados. Parágrafo Quarto: As parcelas em atraso serão acrescidas de multa de 2%, além de atualização monetária pelo INPC-IBGE e aplicação de juros de mora de 1% ao mês desde a data do vencimento. Parágrafo Quinto: O empregador não associado que quiser exercer seu direito de oposição a taxa de reversão patronal deverá fazê-lo, através de carta a ser enviada via AR pelos Correios, no endereço: Rua Neo Alves Martins 2999, sala 114, Cep 87013-060,  dentro do prazo de 15/06/2025 a 25/06/2025. O envio deverá ser individual por CNPJ."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,"CLÁUSULA QUADRAGÉSIMA NONA - TAXA DE CONTRIBUIÇÃO ASSOCIATIVA - EMPREGADOR","Tabela detalhada de valores de contribuição anual por porte do hospital/estabelecimento; pagamento via boleto FEHOSPAR; faixa, prazo, desconto e possibilidade de cobrança judicial.","As empresas pagarão a Contribuição Associativa 2025, nos termos fixados pelo Conselho de Representantes da Federação dos Hospitais e Estabelecimentos de Serviços de Saúde no Estado do Paraná – FEHOSPAR, conforme a tabela da cláusula. Parágrafo Primeiro: O pagamento deverá ser realizado através de Boleto Bancário emitido pela FEHOSPAR, devendo ser preenchido conforme enquadramento da empresa. Parágrafo Segundo: Parágrafo Terceiro: O Sindicato Patronal e/ou FEHOSPAR poderão realizar a cobrança judicial dos inadimplentes relativamente aos valores disciplinados. A presente contribuição se inicia no mês de janeiro de 2025, com término em dezembro de 2025. A partir de janeiro de 2026, as empresas serão comunicadas sobre eventual novo valor, bem como o recebimento de boletos para o pagamento. Observação: Clínicas com leitos equivalem a hospitais."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,"CLÁUSULA QUINQUAGÉSIMA - DIREITO DE OPOSIÇÃO À CONTRIBUIÇÃO NEGOCIAL","Empregado não associado pode se opor à taxa assistencial com carta ao sindicato no prazo de 10 dias após o registro da CCT.","Em cumprimento à Ordem de Serviço de Nº. 01 de 24 de Março de 2009, Publicada no Boletim Administrativo de nº. 06-A de 26/03/2009, do Ministro do Trabalho e Emprego, fica assegurado aos “empregados não associados”, o DIREITO DE OPOSIÇÃO á “Taxa de Reversão Assistencial”, prevista na CCT 2025-2026 que deverá fazê-lo no prazo de 10 (dez) dias a partir do registro da convenção coletiva junto ao Ministério do Trabalho e Emprego. Parágrafo Único: O empregado não sindicalizado, que quiser exercer seu direito de oposição a taxa de reversão sindical ou assistencial deverá fazê-lo, através de carta a ser protocolada junto à secretaria do sindicato, ou enviada via AR aviso de recebimento via correio, dentro do prazo estabelecido no caput, endereço: Rua Petit Carneiro, 1122 - conjunto 403 - Curitibano Prime Center - Água Verde - 80240-050 - Curitiba-PR."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,"CLÁUSULA QUINQUAGÉSIMA PRIMEIRA - QUADRO DE AVISOS","Obrigação de quadro de avisos para uso do sindicato, exceto matérias político-partidárias ou ofensivas.","As empresas colocarão à disposição do sindicato, quadros de avisos para afixação de comunicados oficiais de interesse da categoria, inclusive folder do Sindicato que serão encaminhados previamente ao setor competente da empresa, para os devidos fins, incumbindo-se este de sua afixação dentro das 24 (vinte quatro) horas posteriores ao recebimento. Não serão permitidas as matérias político-partidárias ou ofensivas a quem quer que seja."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,"CLÁUSULA QUINQUAGÉSIMA SEGUNDA - MULTA CONVENCIONAL","Multa de R$ 350,00 por ação para o empregador que descumprir qualquer cláusula; destinada à parte prejudicada.","Pelo descumprimento de qualquer das cláusulas acordadas, neste instrumento coletivo e em obediência ao disposto no artigo 613, VIII, da CLT, o empregador fica sujeito à multa de R$ 350,00 (trezentos e cinquenta reais), por ação, que deverá reverter em favor da parte prejudicada. Parágrafo Único: Em caso de descumprimento das cláusulas aqui convencionadas, ou mesmo quando postular via seu corpo jurídico parcelas ou valores disciplinados ou contrários às cláusulas e condições aqui normatizadas, fica sujeito à cláusula penal de R$ 350,00 (trezentos e cinquenta reais) por ação."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,"CLÁUSULA QUINQUAGÉSIMA TERCEIRA - ACORDOS E ADITAMENTOS A CCT","Sindicato ou empresas podem firmar aditamentos ou acordos para detalhar, ampliar, restringir ou rediscutir cláusulas da convenção.","Os Sindicatos representativos das categorias econômicos e profissionais ou o Sindicato Profissional e as Empresas, poderão firmar, respectivamente, aditamentos a presente ou Acordos Individuais e/ou Coletivos de Trabalho, para especificar, restringir ou ampliar os direitos aqui estabelecidos, para rediscutir as cláusulas convencionais de acordo com a conveniência."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,"CLÁUSULA QUINQUAGÉSIMA QUARTA - NEGOCIAÇÃO PERMANENTE","Compromisso das partes em revisar cláusulas econômicas da CCT a cada 4 meses.","As partes se comprometem a se reunirem, quando convocadas, de 04 (quatro) em 04 (quatro) meses, para reverem as cláusulas econômicas firmadas nesta Convenção Coletiva de Trabalho."
FISIOTERAPEUTAS/T.O.,MARINGÁ 2025/2026,"CLÁUSULA QUINQUAGÉSIMA QUINTA - FORO","Foro eleito: Comarca de Maringá para resolver dúvidas da CCT.","Fica eleito o foro da Comarca de Maringá para fins de dirimir eventuais dúvidas originadas da presente Convenção Coletiva de Trabalho."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA PRIMEIRA - VIGÊNCIA E DATA-BASE,"Define vigência da convenção coletiva e data-base da categoria.","As partes fixam a vigência da presente Convenção Coletiva de Trabalho no período de 01º de maio de 2025 a 30 de abril de 2026 e a data-base da categoria em 01º de maio."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA SEGUNDA - ABRANGÊNCIA,"Estabelece municípios de abrangência da convenção e categoria protegida.","A presente Convenção Coletiva de Trabalho abrangerá a(s) categoria(s) fonoaudiólogos, com abrangência territorial em Astorga/PR, Atalaia/PR, Colorado/PR, Doutor Camargo/PR, Floraí/PR, Floresta/PR, Flórida/PR, Iguaraçu/PR, Itaguajé/PR, Itambé/PR, Ivatuba/PR, Lobato/PR, Mandaguaçu/PR, Mandaguari/PR, Marialva/PR, Maringá/PR, Munhoz de Melo/PR, Nossa Senhora das Graças/PR, Nova Esperança/PR, Ourizona/PR, Paiçandu/PR, Presidente Castelo Branco/PR, Santa Fé/PR, Santa Inês/PR, Santo Inácio/PR, São Jorge do Ivaí/PR, Sarandi/PR e Uniflor/PR."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA TERCEIRA - PISO DA CATEGORIA E CORREÇÃO SALARIAL,"Define pisos salariais, reajustes por faixa, exemplos de cálculo e regras para quitação e compensação de aumentos.","Fica acordado que o piso salarial da categoria para uma carga horária de 6 horas diárias é a seguinte: a) De 01/05/2025 a 31/08/2025: R$ 3.142,32 (Três mil, cento e quarenta e dois reais e trinta e dois centavos); b) A partir de 01/09/2025: R$ 3.228,35 (Três mil, duzentos e vinte e oito reais e trinta e cinco centavos). Parágrafo Primeiro: Os salários superiores aos pisos estabelecidos no caput serão reajustados da seguinte maneira: I) Salários até R$10.000,00: O reajuste é de 5,82%, divididos em duas vezes: (Maio 3,00% e Setembro 2,82%) e aplicados da seguinte forma para que não haja capitalização: a) A partir de 01/05/2025 - Reajuste de 3,00% sobre os salários auferidos em abril/2025 b) A partir de 01/09/2025 - Reajuste de 5,82% sobre os salários auferidos em abril/2025 c) Exemplos de cálculo de reajuste não capitalizado: Salário de R$2.000,00 recebido em abril/2025:  Em maio de 2025 o cálculo é de R$2.000,00 + 3% de reajuste= R$2.060,00 Em setembro de 2025 o cálculo é de R$2.000,00 + 5,82% de reajuste=R$2.116,40 II) Entre R$10.000,01 a R$16.314,82 de salário: O reajuste é de 3,82%, divididos em duas vezes (2% em Maio e 1,82% em Setembro) e aplicados da seguinte forma, para que não haja capitalização: a) A partir de 01/05/2025 - Reajuste de 2% sobre os salários auferidos em abril/2025 b) A partir de 01/09/2025 - Reajuste de 3,82% sobre os salários auferidos em abril/2025 c) Exemplos de cálculo de reajuste não capitalizado: Salário de R$10.000,00 recebido em abril/2025 Em maio de 2025 o cálculo é de R$10.000,00 + 2% de reajuste= R$10.200,00 Em setembro de 2025 o cálculo é de R$10.000,00 + 3,82% de reajuste=R$10.382,00 III) Acima de 16.314,82 haverá livre negociação entre empregado e empregador, conforme a previsão do artigo 444 da CLT. Parágrafo Segundo: Os valores retroativos referente ao reajuste de 01 de maio de 2025, deverão ser quitados na próxima folha de pagamento subsequente ao fechamento da presente Convenção Coletiva de Trabalho. Parágrafo Terceiro: Serão compensados todos os reajustes salariais espontâneos ou compulsórios e as antecipações salariais concedidas a partir de maio/2025. Parágrafo Quarto: Não serão compensados os aumentos decorrentes de promoção, transferência, equiparação salarial, implemento de idade, mérito e término de contrato de aprendizagem, bem como, resultantes da integração de horas extras."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA QUARTA - COMPROVANTES DE PAGAMENTO,"Obriga o fornecimento de comprovantes de pagamento detalhados, admite formato eletrônico e prazo para versão física.","Ficam obrigados os empregadores a fornecerem envelopes de pagamento ou contracheques, discriminando as importâncias da remuneração e os respectivos descontos efetuados, inclusive o valor a ser recolhido ao FGTS. Parágrafo Primeiro: A obrigação do caput pode ser suprida por meio eletrônico, através de e-mail, sistemas ou outra forma de acesso via internet disponibilizada ao trabalhador de forma individual. Caso haja solicitação fundamentada do trabalhador com prazo mínimo de 48 horas, o documento deve ser disponibilizado em formato físico, excepcionalmente no mês do pedido. Parágrafo Segundo - As empresas pagarão os salários e todas as verbas que compõem a remuneração do empregado até o 5º (quinto) dia útil do mês subsequente ao trabalhado."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA QUINTA - ERRO NA FOLHA DE PAGAMENTO,"Determina prazo de até 3 dias úteis para correção de diferenças salariais constatadas.","No caso de ocorrência inequívoca de diferença de salário na folha de pagamento ou adiantamento, em prejuízo do empregado, a empresa se obriga a efetuar o pagamento da respectiva diferença no prazo de até 03 (três) dias úteis, contados a partir da data da constatação da diferença."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA SEXTA - PAGAMENTO DE SALÁRIO FORA DO PRAZO,"Impõe multa de 0,3% ao dia por atraso no pagamento salarial.","O pagamento do salário mensal deve ser realizado na forma e prazo legal. O pagamento salarial fora do prazo implicará na multa de 0,30% (zero vírgula trinta por cento), dia de atraso, que será calculado sobre o valor líquido devido e deverá ser regularizado até a folha de pagamento seguinte."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA SÉTIMA - SALÁRIO DO SUBSTITUTO,"Garante ao substituto o salário do substituído quando a função for superior a 30 dias.","Enquanto perdurar a substituição meramente eventual, com período superior a 30(trinta) dias, o empregado substituto fará jus ao salário contratual do substituído, excetuando-se as vantagens de caráter pessoal."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA OITAVA - FERIADOS,"Assegura pagamento de horas extras ou folga nos feriados, exceto na jornada 12x36.","Fica garantido o pagamento ou folga do trabalho nos dias de feriados da zero hora às vinte e quatro horas, excetuando-se os casos da jornada 12X36."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA NONA - HORAS EXTRAS,"Estabelece adicional de 50% até 90 horas mensais e de 100% acima desse limite, com direito a lanche após a segunda hora extra do dia.","As horas extras serão remuneradas com o adicional de 50% (cinquenta por cento) até o limite de 90 (noventa) horas mensais e de 100% (cem por cento) para as que excederem este número, os quais incidirão sobre o valor do salário/hora normal, ressalvada a existência de acordo de compensação. Parágrafo Único: Após a segunda hora extra de cada dia será fornecido ao trabalhador lanche gratuitamente."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA DÉCIMA - ADICIONAL NOTURNO,"Concede adicional noturno de 30% para treinamento das 22h às 5h, incluindo descanso/refeição, considera hora noturna reduzida e determina compensação em Banco de Horas.","O adicional noturno é de 30% (trinta por cento) e terá como base de cálculo o salário base do empregado. Será devido no trabalho executado das 22h00min às 05h00min do dia seguinte, compreendendo assim 08 (oito) horas noturnas independentemente do horário de 01 (uma) hora para descanso ou refeição, de acordo com a cláusula 28, desta CCT, exceto as instituições que optarem por um intervalo superior a 01(uma) hora, quando pagarão as horas efetivas de trabalho noturno. Parágrafo Primeiro: O adicional noturno será pago integral no mês em que o empregado gozar a licença prêmio, licenças gala ou luto, na concessão da compensação por banco de horas. Parágrafo Segundo: A hora noturna será considerada reduzida, nos termos do artigo 73, § 1º da CLT. Parágrafo Terceiro: A hora noturna desde que laborada em regime extraordinário à jornada do empregado deverá ser incluída no Banco de Horas na razão de 1(uma) hora e 27 (vinte e sete) minutos."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA DÉCIMA PRIMEIRA - ADICIONAL DE INSALUBRIDADE,"Regula o adicional de insalubridade com base técnica e valor definido, podendo ser reajustado conforme o mínimo nacional.","O adicional de insalubridade será devido na forma do artigo 195 da CLT e seus parágrafos, tendo como base os graus de exposição definidos nos laudos técnicos de cada instituição, e calculados na forma da lei em percentual incidente sobre o valor base de R$1.518,00 (Hum mil, quinhentos e dezoito reais) Parágrafo Único: Em caso de reajuste do salário-mínimo em patamar superior ao valor acima, tal valor passa a se constituir como base de cálculo deste adicional até a superveniência de nova negociação coletiva."
